Equip,Level Requirement,Grade,Stat,Value,Weight,Cube
반지,120,레어,STR %,3,3,Black
반지,120,레어,DEX %,3,3,Black
반지,120,레어,INT %,3,3,Black
반지,120,레어,LUK %,3,3,Black
반지,120,레어,최대 HP %,3,2,Black
반지,120,레어,최대 MP %,3,2,Black
반지,120,레어,방어력 %,3,2,Black
반지,120,레어,올스탯,5,2,Black
반지,120,에픽,STR %,6,5,Black
반지,120,에픽,DEX %,6,5,Black
반지,120,에픽,INT %,6,5,Black
반지,120,에픽,LUK %,6,5,Black
반지,120,에픽,최대 HP %,6,5,Black
반지,120,에픽,최대 MP %,6,5,Black
반지,120,에픽,방어력 %,6,3,Black
반지,120,에픽,올스탯 %,3,2,Black
반지,120,유니크,STR %,9,5,Black
반지,120,유니크,DEX %,9,5,Black
반지,120,유니크,INT %,9,5,Black
반지,120,유니크,LUK %,9,5,Black
반지,120,유니크,최대 HP %,9,6,Black
반지,120,유니크,최대 MP %,9,6,Black
반지,120,유니크,방어력 %,9,4,Black
반지,120,유니크,올스탯 %,6,4,Black
반지,120,유니크,HP 회복 아이템 및 회복 스킬 효율 %,30,4,Black
반지,120,레전드리,STR %,12,4,Black
반지,120,레전드리,DEX %,12,4,Black
반지,120,레전드리,INT %,12,4,Black
반지,120,레전드리,LUK %,12,4,Black
반지,120,레전드리,최대 HP %,12,4,Black
반지,120,레전드리,최대 MP %,12,4,Black
반지,120,레전드리,방어력 %,12,4,Black
반지,120,레전드리,올스탯 %,9,3,Black
반지,120,레전드리,모든 스킬의 MP 소모 %,15,3,Black
반지,120,레전드리,모든 스킬의 MP 소모 %,30,3,Black
반지,120,레전드리,메소 획득량 %,20,3,Black
반지,120,레전드리,아이템 드롭률 %,20,3,Black
펜던트,120,Normal,STR,6,1,Black
펜던트,120,Normal,DEX,6,1,Black
펜던트,120,Normal,INT,6,1,Black
펜던트,120,Normal,LUK,6,1,Black
펜던트,120,Normal,최대 HP,60,1,Black
펜던트,120,Normal,최대 MP,60,1,Black
펜던트,120,Normal,방어력,60,1,Black
펜던트,120,레어,STR,12,3,Black
펜던트,120,레어,DEX,12,3,Black
펜던트,120,레어,INT,12,3,Black
펜던트,120,레어,LUK,12,3,Black
펜던트,120,레어,최대 HP,120,3,Black
펜던트,120,레어,최대 MP,120,3,Black
펜던트,120,레어,방어력,120,2,Black
펜던트,120,레어,STR %,3,3,Black
펜던트,120,레어,DEX %,3,3,Black
펜던트,120,레어,INT %,3,3,Black
펜던트,120,레어,LUK %,3,3,Black
펜던트,120,레어,최대 HP %,3,2,Black
펜던트,120,레어,최대 MP %,3,2,Black
펜던트,120,레어,방어력 %,3,2,Black
펜던트,120,레어,올스탯,5,2,Black
펜던트,120,에픽,STR %,6,5,Black
펜던트,120,에픽,DEX %,6,5,Black
펜던트,120,에픽,INT %,6,5,Black
펜던트,120,에픽,LUK %,6,5,Black
펜던트,120,에픽,최대 HP %,6,5,Black
펜던트,120,에픽,최대 MP %,6,5,Black
펜던트,120,에픽,방어력 %,6,3,Black
펜던트,120,에픽,올스탯 %,3,2,Black
펜던트,120,유니크,STR %,9,5,Black
펜던트,120,유니크,DEX %,9,5,Black
펜던트,120,유니크,INT %,9,5,Black
펜던트,120,유니크,LUK %,9,5,Black
펜던트,120,유니크,최대 HP %,9,6,Black
펜던트,120,유니크,최대 MP %,9,6,Black
펜던트,120,유니크,방어력 %,9,4,Black
펜던트,120,유니크,올스탯 %,6,4,Black
펜던트,120,유니크,HP 회복 아이템 및 회복 스킬 효율 %,30,4,Black
펜던트,120,레전드리,STR %,12,4,Black
펜던트,120,레전드리,DEX %,12,4,Black
펜던트,120,레전드리,INT %,12,4,Black
펜던트,120,레전드리,LUK %,12,4,Black
펜던트,120,레전드리,최대 HP %,12,4,Black
펜던트,120,레전드리,최대 MP %,12,4,Black
펜던트,120,레전드리,방어력 %,12,4,Black
펜던트,120,레전드리,올스탯 %,9,3,Black
펜던트,120,레전드리,모든 스킬의 MP 소모 %,15,3,Black
펜던트,120,레전드리,모든 스킬의 MP 소모 %,30,3,Black
펜던트,120,레전드리,메소 획득량 %,20,3,Black
펜던트,120,레전드리,아이템 드롭률 %,20,3,Black
기계심장,100,Normal,STR,6,1,Black
기계심장,100,Normal,DEX,6,1,Black
기계심장,100,Normal,INT,6,1,Black
기계심장,100,Normal,LUK,6,1,Black
기계심장,100,Normal,최대 HP,50,1,Black
기계심장,100,Normal,최대 MP,50,1,Black
기계심장,100,Normal,방어력,50,1,Black
기계심장,100,레어,STR,12,3,Black
기계심장,100,레어,DEX,12,3,Black
기계심장,100,레어,INT,12,3,Black
기계심장,100,레어,LUK,12,3,Black
기계심장,100,레어,최대 HP,100,3,Black
기계심장,100,레어,최대 MP,100,3,Black
기계심장,100,레어,방어력,100,2,Black
기계심장,100,레어,STR %,3,3,Black
기계심장,100,레어,DEX %,3,3,Black
기계심장,100,레어,INT %,3,3,Black
기계심장,100,레어,LUK %,3,3,Black
기계심장,100,레어,최대 HP %,3,2,Black
기계심장,100,레어,최대 MP %,3,2,Black
기계심장,100,레어,방어력 %,3,2,Black
기계심장,100,레어,올스탯,5,2,Black
기계심장,100,에픽,STR %,6,5,Black
기계심장,100,에픽,DEX %,6,5,Black
기계심장,100,에픽,INT %,6,5,Black
기계심장,100,에픽,LUK %,6,5,Black
기계심장,100,에픽,최대 HP %,6,5,Black
기계심장,100,에픽,최대 MP %,6,5,Black
기계심장,100,에픽,방어력 %,6,3,Black
기계심장,100,에픽,올스탯 %,3,2,Black
기계심장,100,유니크,STR %,9,5,Black
기계심장,100,유니크,DEX %,9,5,Black
기계심장,100,유니크,INT %,9,5,Black
기계심장,100,유니크,LUK %,9,5,Black
기계심장,100,유니크,최대 HP %,9,6,Black
기계심장,100,유니크,최대 MP %,9,6,Black
기계심장,100,유니크,방어력 %,9,4,Black
기계심장,100,유니크,올스탯 %,6,4,Black
기계심장,100,유니크,HP 회복 아이템 및 회복 스킬 효율 %,30,4,Black
기계심장,100,레전드리,STR %,12,4,Black
기계심장,100,레전드리,DEX %,12,4,Black
기계심장,100,레전드리,INT %,12,4,Black
기계심장,100,레전드리,LUK %,12,4,Black
기계심장,100,레전드리,최대 HP %,12,4,Black
기계심장,100,레전드리,최대 MP %,12,4,Black
기계심장,100,레전드리,방어력 %,12,4,Black
기계심장,100,레전드리,올스탯 %,9,3,Black
무기,120,Normal,STR,6,2,Additional
무기,120,Normal,DEX,6,2,Additional
무기,120,Normal,INT,6,2,Additional
무기,120,Normal,LUK,6,2,Additional
무기,120,Normal,최대 HP,60,3,Additional
무기,120,Normal,최대 MP,60,3,Additional
무기,120,Normal,이동속도,4,3,Additional
무기,120,Normal,점프력,4,3,Additional
무기,120,Normal,방어력,60,3,Additional
무기,120,Normal,공격력,6,2,Additional
무기,120,Normal,마력,6,2,Additional
무기,120,레어,최대 HP,100,3,Additional
무기,120,레어,최대 MP,100,3,Additional
무기,120,레어,이동속도,6,3,Additional
무기,120,레어,점프력,6,3,Additional
무기,120,레어,방어력,100,3,Additional
무기,120,레어,STR,12,3,Additional
무기,120,레어,DEX,12,3,Additional
무기,120,레어,INT,12,3,Additional
무기,120,레어,LUK,12,3,Additional
무기,120,레어,공격력,12,2,Additional
무기,120,레어,마력,12,2,Additional
무기,120,레어,최대 HP %,2,2,Additional
무기,120,레어,최대 MP %,2,2,Additional
무기,120,레어,STR %,3,2,Additional
무기,120,레어,DEX %,3,2,Additional
무기,120,레어,INT %,3,2,Additional
무기,120,레어,LUK %,3,2,Additional
무기,120,레어,공격력 %,3,1,Additional
무기,120,레어,마력 %,3,1,Additional
무기,120,레어,크리티컬 확률 %,4,2,Additional
무기,120,레어,데미지 %,3,1,Additional
무기,120,레어,올스탯,5,3,Additional
무기,120,에픽,최대 HP %,5,3,Additional
무기,120,에픽,최대 MP %,5,3,Additional
무기,120,에픽,공격력 %,6,2,Additional
무기,120,에픽,마력 %,6,2,Additional
무기,120,에픽,크리티컬 확률 %,6,1,Additional
무기,120,에픽,STR %,6,3,Additional
무기,120,에픽,DEX %,6,3,Additional
무기,120,에픽,INT %,6,3,Additional
무기,120,에픽,LUK %,6,3,Additional
무기,120,에픽,데미지 %,6,1,Additional
무기,120,에픽,올스탯 %,3,2,Additional
무기,120,에픽,공격 시 3% 확률로 53의 HP 회복,1,3,Additional
무기,120,에픽,공격 시 3% 확률로 53의 MP 회복,1,3,Additional
무기,120,에픽,몬스터 방어율 무시 %,3,2,Additional
무기,120,유니크,최대 HP %,7,3,Additional
무기,120,유니크,최대 MP %,7,3,Additional
무기,120,유니크,공격력 %,9,2,Additional
무기,120,유니크,마력 %,9,2,Additional
무기,120,유니크,크리티컬 확률 %,9,2,Additional
무기,120,유니크,STR %,9,3,Additional
무기,120,유니크,DEX %,9,3,Additional
무기,120,유니크,INT %,9,3,Additional
무기,120,유니크,LUK %,9,3,Additional
무기,120,유니크,데미지 %,9,1,Additional
무기,120,유니크,올스탯 %,6,2,Additional
무기,120,유니크,캐릭터 기준 10레벨 당 STR,1,2,Additional
무기,120,유니크,캐릭터 기준 10레벨 당 DEX,1,2,Additional
무기,120,유니크,캐릭터 기준 10레벨 당 INT,1,2,Additional
무기,120,유니크,캐릭터 기준 10레벨 당 LUK,1,2,Additional
무기,120,유니크,공격 시 15% 확률로 95의 HP 회복,1,3,Additional
무기,120,유니크,공격 시 15% 확률로 95의 MP 회복,1,3,Additional
무기,120,유니크,몬스터 방어율 무시 %,4,1,Additional
무기,120,유니크,보스 몬스터 공격 시 데미지 %,12,1,Additional
무기,120,레전드리,최대 HP %,10,3,Additional
무기,120,레전드리,최대 MP %,10,3,Additional
무기,120,레전드리,공격력 %,12,2,Additional
무기,120,레전드리,마력 %,12,2,Additional
무기,120,레전드리,크리티컬 확률 %,12,2,Additional
무기,120,레전드리,STR %,12,3,Additional
무기,120,레전드리,DEX %,12,3,Additional
무기,120,레전드리,INT %,12,3,Additional
무기,120,레전드리,LUK %,12,3,Additional
무기,120,레전드리,데미지 %,12,1,Additional
무기,120,레전드리,올스탯 %,9,2,Additional
무기,120,레전드리,캐릭터 기준 10레벨 당 STR,2,2,Additional
무기,120,레전드리,캐릭터 기준 10레벨 당 DEX,2,2,Additional
무기,120,레전드리,캐릭터 기준 10레벨 당 INT,2,2,Additional
무기,120,레전드리,캐릭터 기준 10레벨 당 LUK,2,2,Additional
무기,120,레전드리,캐릭터 기준 10레벨 당 공격력,1,1,Additional
무기,120,레전드리,캐릭터 기준 10레벨 당 마력,1,1,Additional
무기,120,레전드리,상태 이상 내성,5,1,Additional
무기,120,레전드리,몬스터 방어율 무시 %,5,1,Additional
무기,120,레전드리,보스 몬스터 공격 시 데미지 %,18,1,Additional
엠블렘,100,Normal,STR,6,2,Additional
엠블렘,100,Normal,DEX,6,2,Additional
엠블렘,100,Normal,INT,6,2,Additional
엠블렘,100,Normal,LUK,6,2,Additional
엠블렘,100,Normal,최대 HP,50,3,Additional
엠블렘,100,Normal,최대 MP,50,3,Additional
엠블렘,100,Normal,이동속도,3,3,Additional
엠블렘,100,Normal,점프력,3,3,Additional
엠블렘,100,Normal,방어력,50,3,Additional
엠블렘,100,Normal,공격력,6,2,Additional
엠블렘,100,Normal,마력,6,2,Additional
엠블렘,100,레어,최대 HP,100,3,Additional
엠블렘,100,레어,최대 MP,100,3,Additional
엠블렘,100,레어,이동속도,5,3,Additional
엠블렘,100,레어,점프력,5,3,Additional
엠블렘,100,레어,방어력,100,3,Additional
엠블렘,100,레어,STR,12,3,Additional
엠블렘,100,레어,DEX,12,3,Additional
엠블렘,100,레어,INT,12,3,Additional
엠블렘,100,레어,LUK,12,3,Additional
엠블렘,100,레어,공격력,12,2,Additional
엠블렘,100,레어,마력,12,2,Additional
엠블렘,100,레어,최대 HP %,2,2,Additional
엠블렘,100,레어,최대 MP %,2,2,Additional
엠블렘,100,레어,STR %,3,2,Additional
엠블렘,100,레어,DEX %,3,2,Additional
엠블렘,100,레어,INT %,3,2,Additional
엠블렘,100,레어,LUK %,3,2,Additional
엠블렘,100,레어,공격력 %,3,1,Additional
엠블렘,100,레어,마력 %,3,1,Additional
엠블렘,100,레어,크리티컬 확률 %,3,2,Additional
엠블렘,100,레어,데미지 %,3,1,Additional
엠블렘,100,레어,올스탯,5,3,Additional
엠블렘,100,에픽,최대 HP %,5,3,Additional
엠블렘,100,에픽,최대 MP %,5,3,Additional
엠블렘,100,에픽,공격력 %,6,2,Additional
엠블렘,100,에픽,마력 %,6,2,Additional
엠블렘,100,에픽,크리티컬 확률 %,6,1,Additional
엠블렘,100,에픽,STR %,6,3,Additional
엠블렘,100,에픽,DEX %,6,3,Additional
엠블렘,100,에픽,INT %,6,3,Additional
엠블렘,100,에픽,LUK %,6,3,Additional
엠블렘,100,에픽,데미지 %,6,1,Additional
엠블렘,100,에픽,올스탯 %,3,2,Additional
엠블렘,100,에픽,공격 시 3% 확률로 47의 HP 회복,1,3,Additional
엠블렘,100,에픽,공격 시 3% 확률로 47의 MP 회복,1,3,Additional
엠블렘,100,에픽,몬스터 방어율 무시 %,3,2,Additional
엠블렘,100,유니크,최대 HP %,7,3,Additional
엠블렘,100,유니크,최대 MP %,7,3,Additional
엠블렘,100,유니크,공격력 %,9,2,Additional
엠블렘,100,유니크,마력 %,9,2,Additional
엠블렘,100,유니크,크리티컬 확률 %,9,2,Additional
엠블렘,100,유니크,STR %,9,3,Additional
엠블렘,100,유니크,DEX %,9,3,Additional
엠블렘,100,유니크,INT %,9,3,Additional
엠블렘,100,유니크,LUK %,9,3,Additional
엠블렘,100,유니크,데미지 %,9,1,Additional
엠블렘,100,유니크,올스탯 %,6,2,Additional
엠블렘,100,유니크,캐릭터 기준 10레벨 당 STR,1,2,Additional
엠블렘,100,유니크,캐릭터 기준 10레벨 당 DEX,1,2,Additional
엠블렘,100,유니크,캐릭터 기준 10레벨 당 INT,1,2,Additional
엠블렘,100,유니크,캐릭터 기준 10레벨 당 LUK,1,2,Additional
엠블렘,100,유니크,공격 시 15% 확률로 85의 HP 회복,1,3,Additional
엠블렘,100,유니크,공격 시 15% 확률로 85의 MP 회복,1,3,Additional
엠블렘,100,유니크,몬스터 방어율 무시 %,4,1,Additional
엠블렘,100,레전드리,최대 HP %,10,3,Additional
엠블렘,100,레전드리,최대 MP %,10,3,Additional
엠블렘,100,레전드리,공격력 %,12,2,Additional
엠블렘,100,레전드리,마력 %,12,2,Additional
엠블렘,100,레전드리,크리티컬 확률 %,12,2,Additional
엠블렘,100,레전드리,STR %,12,3,Additional
엠블렘,100,레전드리,DEX %,12,3,Additional
엠블렘,100,레전드리,INT %,12,3,Additional
엠블렘,100,레전드리,LUK %,12,3,Additional
엠블렘,100,레전드리,데미지 %,12,1,Additional
엠블렘,100,레전드리,올스탯 %,9,2,Additional
엠블렘,100,레전드리,캐릭터 기준 10레벨 당 STR,2,2,Additional
엠블렘,100,레전드리,캐릭터 기준 10레벨 당 DEX,2,2,Additional
엠블렘,100,레전드리,캐릭터 기준 10레벨 당 INT,2,2,Additional
엠블렘,100,레전드리,캐릭터 기준 10레벨 당 LUK,2,2,Additional
엠블렘,100,레전드리,캐릭터 기준 10레벨 당 공격력,1,1,Additional
엠블렘,100,레전드리,캐릭터 기준 10레벨 당 마력,1,1,Additional
엠블렘,100,레전드리,상태 이상 내성,5,1,Additional
엠블렘,100,레전드리,몬스터 방어율 무시 %,5,1,Additional
"보조무기 (포스실드, 소울링 제외)",100,Normal,STR,6,2,Additional
"보조무기 (포스실드, 소울링 제외)",100,Normal,DEX,6,2,Additional
"보조무기 (포스실드, 소울링 제외)",100,Normal,INT,6,2,Additional
"보조무기 (포스실드, 소울링 제외)",100,Normal,LUK,6,2,Additional
"보조무기 (포스실드, 소울링 제외)",100,Normal,최대 HP,50,3,Additional
"보조무기 (포스실드, 소울링 제외)",100,Normal,최대 MP,50,3,Additional
"보조무기 (포스실드, 소울링 제외)",100,Normal,이동속도,3,3,Additional
"보조무기 (포스실드, 소울링 제외)",100,Normal,점프력,3,3,Additional
"보조무기 (포스실드, 소울링 제외)",100,Normal,방어력,50,3,Additional
"보조무기 (포스실드, 소울링 제외)",100,Normal,공격력,6,2,Additional
"보조무기 (포스실드, 소울링 제외)",100,Normal,마력,6,2,Additional
"보조무기 (포스실드, 소울링 제외)",100,레어,최대 HP,100,3,Additional
"보조무기 (포스실드, 소울링 제외)",100,레어,최대 MP,100,3,Additional
"보조무기 (포스실드, 소울링 제외)",100,레어,이동속도,5,3,Additional
"보조무기 (포스실드, 소울링 제외)",100,레어,점프력,5,3,Additional
"보조무기 (포스실드, 소울링 제외)",100,레어,방어력,100,3,Additional
"보조무기 (포스실드, 소울링 제외)",100,레어,STR,12,3,Additional
"보조무기 (포스실드, 소울링 제외)",100,레어,DEX,12,3,Additional
"보조무기 (포스실드, 소울링 제외)",100,레어,INT,12,3,Additional
"보조무기 (포스실드, 소울링 제외)",100,레어,LUK,12,3,Additional
"보조무기 (포스실드, 소울링 제외)",100,레어,공격력,12,2,Additional
"보조무기 (포스실드, 소울링 제외)",100,레어,마력,12,2,Additional
"보조무기 (포스실드, 소울링 제외)",100,레어,최대 HP %,2,2,Additional
"보조무기 (포스실드, 소울링 제외)",100,레어,최대 MP %,2,2,Additional
"보조무기 (포스실드, 소울링 제외)",100,레어,STR %,3,2,Additional
"보조무기 (포스실드, 소울링 제외)",100,레어,DEX %,3,2,Additional
"보조무기 (포스실드, 소울링 제외)",100,레어,INT %,3,2,Additional
"보조무기 (포스실드, 소울링 제외)",100,레어,LUK %,3,2,Additional
"보조무기 (포스실드, 소울링 제외)",100,레어,공격력 %,3,1,Additional
"보조무기 (포스실드, 소울링 제외)",100,레어,마력 %,3,1,Additional
"보조무기 (포스실드, 소울링 제외)",100,레어,크리티컬 확률 %,3,2,Additional
"보조무기 (포스실드, 소울링 제외)",100,레어,데미지 %,3,1,Additional
"보조무기 (포스실드, 소울링 제외)",100,레어,올스탯,5,3,Additional
"보조무기 (포스실드, 소울링 제외)",100,에픽,최대 HP %,5,3,Additional
"보조무기 (포스실드, 소울링 제외)",100,에픽,최대 MP %,5,3,Additional
"보조무기 (포스실드, 소울링 제외)",100,에픽,공격력 %,6,2,Additional
"보조무기 (포스실드, 소울링 제외)",100,에픽,마력 %,6,2,Additional
"보조무기 (포스실드, 소울링 제외)",100,에픽,크리티컬 확률 %,6,1,Additional
"보조무기 (포스실드, 소울링 제외)",100,에픽,STR %,6,3,Additional
"보조무기 (포스실드, 소울링 제외)",100,에픽,DEX %,6,3,Additional
"보조무기 (포스실드, 소울링 제외)",100,에픽,INT %,6,3,Additional
"보조무기 (포스실드, 소울링 제외)",100,에픽,LUK %,6,3,Additional
"보조무기 (포스실드, 소울링 제외)",100,에픽,데미지 %,6,1,Additional
"보조무기 (포스실드, 소울링 제외)",100,에픽,올스탯 %,3,2,Additional
"보조무기 (포스실드, 소울링 제외)",100,에픽,공격 시 3% 확률로 47의 HP 회복,1,3,Additional
"보조무기 (포스실드, 소울링 제외)",100,에픽,공격 시 3% 확률로 47의 MP 회복,1,3,Additional
"보조무기 (포스실드, 소울링 제외)",100,에픽,몬스터 방어율 무시 %,3,2,Additional
"보조무기 (포스실드, 소울링 제외)",100,유니크,최대 HP %,7,3,Additional
"보조무기 (포스실드, 소울링 제외)",100,유니크,최대 MP %,7,3,Additional
"보조무기 (포스실드, 소울링 제외)",100,유니크,공격력 %,9,2,Additional
"보조무기 (포스실드, 소울링 제외)",100,유니크,마력 %,9,2,Additional
"보조무기 (포스실드, 소울링 제외)",100,유니크,크리티컬 확률 %,9,2,Additional
"보조무기 (포스실드, 소울링 제외)",100,유니크,STR %,9,3,Additional
"보조무기 (포스실드, 소울링 제외)",100,유니크,DEX %,9,3,Additional
"보조무기 (포스실드, 소울링 제외)",100,유니크,INT %,9,3,Additional
"보조무기 (포스실드, 소울링 제외)",100,유니크,LUK %,9,3,Additional
"보조무기 (포스실드, 소울링 제외)",100,유니크,데미지 %,9,1,Additional
"보조무기 (포스실드, 소울링 제외)",100,유니크,올스탯 %,6,2,Additional
"보조무기 (포스실드, 소울링 제외)",100,유니크,캐릭터 기준 10레벨 당 STR,1,2,Additional
"보조무기 (포스실드, 소울링 제외)",100,유니크,캐릭터 기준 10레벨 당 DEX,1,2,Additional
"보조무기 (포스실드, 소울링 제외)",100,유니크,캐릭터 기준 10레벨 당 INT,1,2,Additional
"보조무기 (포스실드, 소울링 제외)",100,유니크,캐릭터 기준 10레벨 당 LUK,1,2,Additional
"보조무기 (포스실드, 소울링 제외)",100,유니크,공격 시 15% 확률로 85의 HP 회복,1,3,Additional
"보조무기 (포스실드, 소울링 제외)",100,유니크,공격 시 15% 확률로 85의 MP 회복,1,3,Additional
"보조무기 (포스실드, 소울링 제외)",100,유니크,몬스터 방어율 무시 %,4,1,Additional
"보조무기 (포스실드, 소울링 제외)",100,유니크,보스 몬스터 공격 시 데미지 %,12,1,Additional
"보조무기 (포스실드, 소울링 제외)",100,레전드리,최대 HP %,10,3,Additional
"보조무기 (포스실드, 소울링 제외)",100,레전드리,최대 MP %,10,3,Additional
"보조무기 (포스실드, 소울링 제외)",100,레전드리,공격력 %,12,2,Additional
"보조무기 (포스실드, 소울링 제외)",100,레전드리,마력 %,12,2,Additional
"보조무기 (포스실드, 소울링 제외)",100,레전드리,크리티컬 확률 %,12,2,Additional
"보조무기 (포스실드, 소울링 제외)",100,레전드리,크리티컬 데미지 %,1,1,Additional
"보조무기 (포스실드, 소울링 제외)",100,레전드리,크리티컬 데미지 %,1,1,Additional
"보조무기 (포스실드, 소울링 제외)",100,레전드리,STR %,12,3,Additional
"보조무기 (포스실드, 소울링 제외)",100,레전드리,DEX %,12,3,Additional
"보조무기 (포스실드, 소울링 제외)",100,레전드리,INT %,12,3,Additional
"보조무기 (포스실드, 소울링 제외)",100,레전드리,LUK %,12,3,Additional
"보조무기 (포스실드, 소울링 제외)",100,레전드리,데미지 %,12,1,Additional
"보조무기 (포스실드, 소울링 제외)",100,레전드리,올스탯 %,9,2,Additional
"보조무기 (포스실드, 소울링 제외)",100,레전드리,캐릭터 기준 10레벨 당 STR,2,2,Additional
"보조무기 (포스실드, 소울링 제외)",100,레전드리,캐릭터 기준 10레벨 당 DEX,2,2,Additional
"보조무기 (포스실드, 소울링 제외)",100,레전드리,캐릭터 기준 10레벨 당 INT,2,2,Additional
"보조무기 (포스실드, 소울링 제외)",100,레전드리,캐릭터 기준 10레벨 당 LUK,2,2,Additional
"보조무기 (포스실드, 소울링 제외)",100,레전드리,캐릭터 기준 10레벨 당 공격력,1,1,Additional
"보조무기 (포스실드, 소울링 제외)",100,레전드리,캐릭터 기준 10레벨 당 마력,1,1,Additional
"보조무기 (포스실드, 소울링 제외)",100,레전드리,상태 이상 내성,5,1,Additional
"보조무기 (포스실드, 소울링 제외)",100,레전드리,몬스터 방어율 무시 %,5,1,Additional
"보조무기 (포스실드, 소울링 제외)",100,레전드리,보스 몬스터 공격 시 데미지 %,18,1,Additional
"포스실드, 소울링",100,Normal,STR,6,2,Additional
"포스실드, 소울링",100,Normal,DEX,6,2,Additional
"포스실드, 소울링",100,Normal,INT,6,2,Additional
"포스실드, 소울링",100,Normal,LUK,6,2,Additional
"포스실드, 소울링",100,Normal,최대 HP,50,3,Additional
"포스실드, 소울링",100,Normal,최대 MP,50,3,Additional
"포스실드, 소울링",100,Normal,이동속도,3,3,Additional
"포스실드, 소울링",100,Normal,점프력,3,3,Additional
"포스실드, 소울링",100,Normal,방어력,50,3,Additional
"포스실드, 소울링",100,Normal,공격력,6,2,Additional
"포스실드, 소울링",100,Normal,마력,6,2,Additional
"포스실드, 소울링",100,레어,최대 HP,100,3,Additional
"포스실드, 소울링",100,레어,최대 MP,100,3,Additional
"포스실드, 소울링",100,레어,이동속도,5,3,Additional
"포스실드, 소울링",100,레어,점프력,5,3,Additional
"포스실드, 소울링",100,레어,방어력,100,3,Additional
"포스실드, 소울링",100,레어,STR,12,3,Additional
"포스실드, 소울링",100,레어,DEX,12,3,Additional
"포스실드, 소울링",100,레어,INT,12,3,Additional
"포스실드, 소울링",100,레어,LUK,12,3,Additional
"포스실드, 소울링",100,레어,공격력,12,2,Additional
"포스실드, 소울링",100,레어,마력,12,2,Additional
"포스실드, 소울링",100,레어,최대 HP %,2,2,Additional
"포스실드, 소울링",100,레어,최대 MP %,2,2,Additional
"포스실드, 소울링",100,레어,STR %,3,2,Additional
"포스실드, 소울링",100,레어,DEX %,3,2,Additional
"포스실드, 소울링",100,레어,INT %,3,2,Additional
"포스실드, 소울링",100,레어,LUK %,3,2,Additional
"포스실드, 소울링",100,레어,공격력 %,3,1,Additional
"포스실드, 소울링",100,레어,마력 %,3,1,Additional
"포스실드, 소울링",100,레어,크리티컬 확률 %,3,2,Additional
"포스실드, 소울링",100,레어,데미지 %,3,1,Additional
"포스실드, 소울링",100,레어,올스탯,5,3,Additional
"포스실드, 소울링",100,에픽,최대 HP %,5,3,Additional
"포스실드, 소울링",100,에픽,최대 MP %,5,3,Additional
"포스실드, 소울링",100,에픽,공격력 %,6,2,Additional
"포스실드, 소울링",100,에픽,마력 %,6,2,Additional
"포스실드, 소울링",100,에픽,크리티컬 확률 %,6,1,Additional
"포스실드, 소울링",100,에픽,STR %,6,3,Additional
"포스실드, 소울링",100,에픽,DEX %,6,3,Additional
"포스실드, 소울링",100,에픽,INT %,6,3,Additional
"포스실드, 소울링",100,에픽,LUK %,6,3,Additional
"포스실드, 소울링",100,에픽,데미지 %,6,1,Additional
"포스실드, 소울링",100,에픽,올스탯 %,3,2,Additional
"포스실드, 소울링",100,에픽,공격 시 3% 확률로 47의 HP 회복,1,3,Additional
"포스실드, 소울링",100,에픽,공격 시 3% 확률로 47의 MP 회복,1,3,Additional
"포스실드, 소울링",100,에픽,몬스터 방어율 무시 %,3,2,Additional
"포스실드, 소울링",100,유니크,최대 HP %,7,3,Additional
"포스실드, 소울링",100,유니크,최대 MP %,7,3,Additional
"포스실드, 소울링",100,유니크,공격력 %,9,2,Additional
"포스실드, 소울링",100,유니크,마력 %,9,2,Additional
"포스실드, 소울링",100,유니크,크리티컬 확률 %,9,2,Additional
"포스실드, 소울링",100,유니크,STR %,9,3,Additional
"포스실드, 소울링",100,유니크,DEX %,9,3,Additional
"포스실드, 소울링",100,유니크,INT %,9,3,Additional
"포스실드, 소울링",100,유니크,LUK %,9,3,Additional
"포스실드, 소울링",100,유니크,데미지 %,9,1,Additional
"포스실드, 소울링",100,유니크,올스탯 %,6,2,Additional
"포스실드, 소울링",100,유니크,캐릭터 기준 10레벨 당 STR,1,2,Additional
"포스실드, 소울링",100,유니크,캐릭터 기준 10레벨 당 DEX,1,2,Additional
"포스실드, 소울링",100,유니크,캐릭터 기준 10레벨 당 INT,1,2,Additional
"포스실드, 소울링",100,유니크,캐릭터 기준 10레벨 당 LUK,1,2,Additional
"포스실드, 소울링",100,유니크,공격 시 15% 확률로 85의 HP 회복,1,3,Additional
"포스실드, 소울링",100,유니크,공격 시 15% 확률로 85의 MP 회복,1,3,Additional
"포스실드, 소울링",100,유니크,몬스터 방어율 무시 %,4,1,Additional
"포스실드, 소울링",100,유니크,보스 몬스터 공격 시 데미지 %,12,1,Additional
"포스실드, 소울링",100,레전드리,최대 HP %,10,3,Additional
"포스실드, 소울링",100,레전드리,최대 MP %,10,3,Additional
"포스실드, 소울링",100,레전드리,공격력 %,12,2,Additional
"포스실드, 소울링",100,레전드리,마력 %,12,2,Additional
"포스실드, 소울링",100,레전드리,크리티컬 확률 %,12,2,Additional
"포스실드, 소울링",100,레전드리,크리티컬 데미지 %,1,1,Additional
"포스실드, 소울링",100,레전드리,크리티컬 데미지 %,1,1,Additional
"포스실드, 소울링",100,레전드리,STR %,12,3,Additional
